frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
32768,575825.269901,575825.269901,575825.269901,575825.269901,575825.269901,575825.269901,15771.000000,15771.000000,15771.000000,15771.000000,15771.000000,15771.000000
65536,1929085.042902,1929085.042902,1929085.042902,1929085.042902,1929085.042902,1929085.042902,43249.000000,43249.000000,43249.000000,43249.000000,43249.000000,43249.000000
16384,918868.514705,918868.514705,918868.514705,918868.514705,918868.514705,918868.514705,15125.000000,15125.000000,15125.000000,15125.000000,15125.000000,15125.000000
32,879624.556912,879624.556912,879624.556912,879624.556912,879624.556912,879624.556912,14137.000000,14137.000000,14137.000000,14137.000000,14137.000000,14137.000000
16,701118.794956,701118.794956,701118.794956,701118.794956,701118.794956,701118.794956,12393.000000,12393.000000,12393.000000,12393.000000,12393.000000,12393.000000
8,656427.803082,656427.803082,656427.803082,656427.803082,656427.803082,656427.803082,11378.000000,11378.000000,11378.000000,11378.000000,11378.000000,11378.000000
128,1036240.105236,1036240.105236,1036240.105236,1036240.105236,1036240.105236,1036240.105236,18830.000000,18830.000000,18830.000000,18830.000000,18830.000000,18830.000000
2048,962512.024130,962512.024130,962512.024130,962512.024130,962512.024130,962512.024130,20818.000000,20818.000000,20818.000000,20818.000000,20818.000000,20818.000000
4,685010.101532,685010.101532,685010.101532,685010.101532,685010.101532,685010.101532,10645.000000,10645.000000,10645.000000,10645.000000,10645.000000,10645.000000
64,1175138.544167,1175138.544167,1175138.544167,1175138.544167,1175138.544167,1175138.544167,21406.000000,21406.000000,21406.000000,21406.000000,21406.000000,21406.000000
2,445972.450049,445972.450049,445972.450049,445972.450049,445972.450049,445972.450049,6995.000000,6995.000000,6995.000000,6995.000000,6995.000000,6995.000000
1024,945089.432601,945089.432601,945089.432601,945089.432601,945089.432601,945089.432601,17465.000000,17465.000000,17465.000000,17465.000000,17465.000000,17465.000000
4096,1131816.959393,1131816.959393,1131816.959393,1131816.959393,1131816.959393,1131816.959393,25290.000000,25290.000000,25290.000000,25290.000000,25290.000000,25290.000000
8192,1001501.290791,1001501.290791,1001501.290791,1001501.290791,1001501.290791,1001501.290791,18193.000000,18193.000000,18193.000000,18193.000000,18193.000000,18193.000000
512,1364209.790728,1364209.790728,1364209.790728,1364209.790728,1364209.790728,1364209.790728,22184.000000,22184.000000,22184.000000,22184.000000,22184.000000,22184.000000
256,982291.087080,982291.087080,982291.087080,982291.087080,982291.087080,982291.087080,14488.000000,14488.000000,14488.000000,14488.000000,14488.000000,14488.000000
