frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
65536,54959.795878,54959.795878,54959.795878,54959.795878,54959.795878,54959.795878,2693.000000,2693.000000,2693.000000,2693.000000,2693.000000,2693.000000
32768,738882.788953,738882.788953,738882.788953,738882.788953,738882.788953,738882.788953,14181.000000,14181.000000,14181.000000,14181.000000,14181.000000,14181.000000
4,238159.707944,238159.707944,238159.707944,238159.707944,238159.707944,238159.707944,4538.000000,4538.000000,4538.000000,4538.000000,4538.000000,4538.000000
8,706939.382473,706939.382473,706939.382473,706939.382473,706939.382473,706939.382473,13414.000000,13414.000000,13414.000000,13414.000000,13414.000000,13414.000000
16,403766.650801,403766.650801,403766.650801,403766.650801,403766.650801,403766.650801,6482.000000,6482.000000,6482.000000,6482.000000,6482.000000,6482.000000
512,1237636.240923,1237636.240923,1237636.240923,1237636.240923,1237636.240923,1237636.240923,19990.000000,19990.000000,19990.000000,19990.000000,19990.000000,19990.000000
2,437155.107175,437155.107175,437155.107175,437155.107175,437155.107175,437155.107175,7149.000000,7149.000000,7149.000000,7149.000000,7149.000000,7149.000000
16384,991270.140790,991270.140790,991270.140790,991270.140790,991270.140790,991270.140790,19376.000000,19376.000000,19376.000000,19376.000000,19376.000000,19376.000000
256,744583.257389,744583.257389,744583.257389,744583.257389,744583.257389,744583.257389,13365.000000,13365.000000,13365.000000,13365.000000,13365.000000,13365.000000
128,919709.219588,919709.219588,919709.219588,919709.219588,919709.219588,919709.219588,18874.000000,18874.000000,18874.000000,18874.000000,18874.000000,18874.000000
64,668145.143637,668145.143637,668145.143637,668145.143637,668145.143637,668145.143637,13815.000000,13815.000000,13815.000000,13815.000000,13815.000000,13815.000000
32,503839.961016,503839.961016,503839.961016,503839.961016,503839.961016,503839.961016,9157.000000,9157.000000,9157.000000,9157.000000,9157.000000,9157.000000
2048,1226709.861847,1226709.861847,1226709.861847,1226709.861847,1226709.861847,1226709.861847,21297.000000,21297.000000,21297.000000,21297.000000,21297.000000,21297.000000
1024,1953239.040631,1953239.040631,1953239.040631,1953239.040631,1953239.040631,1953239.040631,30018.000000,30018.000000,30018.000000,30018.000000,30018.000000,30018.000000
8192,1459904.268129,1459904.268129,1459904.268129,1459904.268129,1459904.268129,1459904.268129,23555.000000,23555.000000,23555.000000,23555.000000,23555.000000,23555.000000
4096,1635048.703475,1635048.703475,1635048.703475,1635048.703475,1635048.703475,1635048.703475,29973.000000,29973.000000,29973.000000,29973.000000,29973.000000,29973.000000
