frequency,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
2,462308.721496,462308.721496,462308.721496,462308.721496,462308.721496,462308.721496,7307.000000,7307.000000,7307.000000,7307.000000,7307.000000,7307.000000
128,1140801.022752,1140801.022752,1140801.022752,1140801.022752,1140801.022752,1140801.022752,20141.000000,20141.000000,20141.000000,20141.000000,20141.000000,20141.000000
16,598600.414963,598600.414963,598600.414963,598600.414963,598600.414963,598600.414963,11035.000000,11035.000000,11035.000000,11035.000000,11035.000000,11035.000000
32768,367518.265588,367518.265588,367518.265588,367518.265588,367518.265588,367518.265588,8642.000000,8642.000000,8642.000000,8642.000000,8642.000000,8642.000000
1024,1798997.096615,1798997.096615,1798997.096615,1798997.096615,1798997.096615,1798997.096615,29921.000000,29921.000000,29921.000000,29921.000000,29921.000000,29921.000000
8192,1010544.010537,1010544.010537,1010544.010537,1010544.010537,1010544.010537,1010544.010537,20725.000000,20725.000000,20725.000000,20725.000000,20725.000000,20725.000000
512,1116413.533749,1116413.533749,1116413.533749,1116413.533749,1116413.533749,1116413.533749,21405.000000,21405.000000,21405.000000,21405.000000,21405.000000,21405.000000
8,448102.940835,448102.940835,448102.940835,448102.940835,448102.940835,448102.940835,7682.000000,7682.000000,7682.000000,7682.000000,7682.000000,7682.000000
4096,1339369.060464,1339369.060464,1339369.060464,1339369.060464,1339369.060464,1339369.060464,21167.000000,21167.000000,21167.000000,21167.000000,21167.000000,21167.000000
256,1284008.866027,1284008.866027,1284008.866027,1284008.866027,1284008.866027,1284008.866027,24259.000000,24259.000000,24259.000000,24259.000000,24259.000000,24259.000000
4,685317.845001,685317.845001,685317.845001,685317.845001,685317.845001,685317.845001,10128.000000,10128.000000,10128.000000,10128.000000,10128.000000,10128.000000
65536,1588367.850335,1588367.850335,1588367.850335,1588367.850335,1588367.850335,1588367.850335,26476.000000,26476.000000,26476.000000,26476.000000,26476.000000,26476.000000
32,723681.769934,723681.769934,723681.769934,723681.769934,723681.769934,723681.769934,12682.000000,12682.000000,12682.000000,12682.000000,12682.000000,12682.000000
64,1066038.166584,1066038.166584,1066038.166584,1066038.166584,1066038.166584,1066038.166584,18379.000000,18379.000000,18379.000000,18379.000000,18379.000000,18379.000000
2048,2267968.906678,2267968.906678,2267968.906678,2267968.906678,2267968.906678,2267968.906678,39908.000000,39908.000000,39908.000000,39908.000000,39908.000000,39908.000000
16384,2604604.769912,2604604.769912,2604604.769912,2604604.769912,2604604.769912,2604604.769912,40306.000000,40306.000000,40306.000000,40306.000000,40306.000000,40306.000000
