frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,2976319.498247,224160.000000,0.000000
4,5483741.157351,300579.000000,0.000000
8,4546300.155490,304754.000000,0.000000
16,7534565.799596,304440.000000,0.000000
32,6251361.794783,292038.000000,0.000000
64,6343880.076065,286606.000000,0.000000
128,6672641.423721,291363.000000,0.000000
256,4985390.335684,302594.000000,0.000000
512,8198506.474696,307018.000000,0.000000
1024,6885561.916788,303088.000000,0.000000
2048,7585116.283543,304967.000000,0.000000
4096,7223149.430204,293053.000000,0.000000
8192,7656985.758977,296878.000000,0.000000
16384,3323158.972360,197692.000000,0.000000
32768,9792452.900489,300575.000000,0.000000
65536,11985776.737235,302636.000000,0.000000
