frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4194475.107245,306288.000000,117151.004934
4,4837357.946947,306742.000000,47.000000
8,4687535.201479,292215.000000,287458.656753
16,5613304.637542,298680.000000,92417.754101
32,6228737.764104,294926.000000,397.166212
64,6756252.981613,299049.000000,489283.808122
128,6535849.584502,302227.000000,486038.335802
256,7177105.701635,299570.000000,748090.994460
512,7493314.558893,308103.000000,1296103.706921
1024,6754465.378537,301722.000000,1484121.552379
2048,7245870.137744,306851.000000,1484090.648658
4096,8216048.184851,306696.000000,3189185.551105
8192,8233180.862893,295532.000000,3857597.621763
16384,1753887.488773,89417.000000,1315594.281789
32768,2504536.174419,136463.000000,1137819.066158
65536,8885686.434161,301571.000000,6062477.026000
