frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,5473318.020695,292384.000000,74.060786
4,4449070.520421,284619.000000,52.268537
8,4896040.046238,303961.000000,128633.059584
16,5713350.508142,302717.000000,1036.812905
32,1742802.605776,156963.000000,9818.476919
64,8086833.767130,303130.000000,323973.604037
128,7415194.630480,301551.000000,106208.895390
256,8235176.564530,303432.000000,843003.526767
512,8513679.064048,304055.000000,379910.778849
1024,8666134.153041,299497.000000,993020.420246
2048,5935411.233929,275008.000000,722278.406625
4096,4329553.900972,304234.000000,1128395.125286
8192,4599619.761697,296694.000000,538559.622658
16384,6961682.905677,237084.000000,1414097.537350
32768,9620371.984636,278784.000000,4389453.573782
65536,1514883.333756,112987.000000,0.000000
