frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4133030.902430,305909.000000,0.000000
4,5719643.424581,304119.000000,0.000000
8,4238661.819279,274934.000000,0.000000
16,5428863.860032,290503.000000,0.000000
32,6339567.787975,301112.000000,0.000000
64,6891667.418497,302928.000000,0.000000
128,7338787.275096,303590.000000,0.000000
256,7340338.685274,305172.000000,0.000000
512,6141828.589441,303048.000000,0.000000
1024,5901843.935260,297764.000000,0.000000
2048,6637595.681292,298583.000000,0.000000
4096,5588691.073911,260362.000000,0.000000
8192,5752483.128172,257205.000000,0.000000
16384,2561665.393924,138044.000000,0.000000
32768,9129133.671500,305657.000000,0.000000
65536,9512133.844541,305838.000000,0.000000
