frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4801445.082741,237726.000000,0.000000
4,6888055.212951,295188.000000,0.000000
8,5745259.233832,283984.000000,0.000000
16,6168206.188493,298820.000000,0.000000
32,5809832.676264,302633.000000,0.000000
64,6588707.256610,295314.000000,0.000000
128,6457070.053464,303176.000000,0.000000
256,7377764.658909,302550.000000,0.000000
512,6725499.714237,293773.000000,0.000000
1024,7408404.499883,304517.000000,0.000000
2048,5705127.991054,291144.000000,0.000000
4096,5534659.281311,226192.000000,0.000000
8192,4223738.655076,177717.000000,0.000000
16384,2079919.913058,157093.000000,0.000000
32768,10496317.744452,304211.000000,0.000000
65536,8271060.529190,252315.000000,0.000000
