frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,1386852.788293,141577.000000,200.564204
4,5545069.636698,296470.000000,210286.000975
8,4080863.122920,301829.000000,28.000000
16,4914510.832371,295707.000000,6497.923053
32,6762582.803461,305260.000000,173944.415898
64,6045816.409601,295275.000000,350519.157217
128,5398829.281462,295455.000000,526420.131604
256,6553620.990203,293863.000000,746581.574582
512,8302178.535459,308148.000000,1293160.341398
1024,6522097.361422,291116.000000,1159949.385816
2048,5159499.099648,258328.000000,948122.834212
4096,5389618.149965,245150.000000,500590.847006
8192,5621298.302614,265730.000000,2359990.137099
16384,8070242.502120,293296.000000,5159541.800425
32768,2355712.279726,131805.000000,1872183.437603
65536,5894269.051338,248490.000000,563837.144789
