frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,5945872.064117,291450.000000,62970.885296
4,3250586.336030,260788.000000,127.251719
8,4987934.292337,295150.000000,92498.735462
16,4736421.024306,291500.000000,161.378437
32,5425745.470900,283374.000000,11799.741989
64,4725877.217700,255037.000000,238698.316789
128,7347002.428041,303927.000000,455028.667791
256,8770941.096032,304824.000000,415546.318369
512,7307293.974590,300940.000000,144666.915433
1024,8762310.620385,302486.000000,674649.230658
2048,7546403.287553,301860.000000,1550542.987038
4096,7356138.478462,306715.000000,718264.230122
8192,4691809.584280,250762.000000,681343.186090
16384,4996232.932456,210162.000000,2796305.489189
32768,4917213.550424,189278.000000,3456159.071689
65536,12622756.786844,304051.000000,12031537.764203
