frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,430543.127235,7440.000000,1097.048313
4,447766.832523,7889.000000,9932.715087
8,508435.129511,8304.000000,12130.711315
16,936846.729741,17966.000000,47909.395550
32,953443.280431,16406.000000,42035.969942
64,578037.406319,12151.000000,4615.618268
128,966915.569519,17484.000000,47672.322819
256,1055709.161660,18216.000000,128996.145066
512,1180381.765506,17894.000000,150837.144106
1024,1241318.617962,22873.000000,264747.408656
2048,1267087.748269,22890.000000,84363.197758
4096,1046551.452921,19026.000000,38166.542783
8192,1450450.640707,28475.000000,174918.227738
16384,443002.109672,10120.000000,125375.051426
32768,2793939.505911,44085.000000,1797458.727753
65536,5131359.719890,84172.000000,4597576.371269
