frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,817654.894528,14357.000000,15778.417570
4,578740.632052,11293.000000,7272.693724
8,598536.199119,12159.000000,19629.038005
16,473298.036970,9701.000000,17480.265873
32,945848.100186,14843.000000,43538.312622
64,882801.096937,13649.000000,44513.406969
128,1253907.610925,21643.000000,15057.180812
256,1282288.515420,21451.000000,69980.873265
512,1184152.793012,20197.000000,139262.651239
1024,1337341.737968,21798.000000,76653.784773
2048,1670340.125782,29090.000000,168177.665649
4096,328090.274652,7677.000000,41817.867939
8192,835460.336771,14862.000000,141414.255756
16384,2355373.745282,44555.000000,1449332.890697
32768,2101464.404015,41564.000000,1050806.971253
65536,2912537.271543,64961.000000,2911188.035307
