frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,759370.625306,13324.000000,34.000000
4,769019.807311,12404.000000,24094.817679
8,815895.798838,12635.000000,31402.750516
16,820343.511198,14236.000000,12096.371398
32,939380.894806,15822.000000,19323.714938
64,823680.629607,16380.000000,30874.948907
128,689746.793487,9937.000000,18016.561104
256,1117048.721157,16820.000000,97219.150145
512,833152.777024,15292.000000,112035.466938
1024,761026.434422,14554.000000,144914.041942
2048,927608.462397,15094.000000,118645.179759
4096,869655.972230,15818.000000,176741.382073
8192,2006392.514143,42590.000000,1365703.526389
16384,590845.042596,17243.000000,438010.489296
32768,1178736.628160,19830.000000,426200.165284
65536,3281049.985242,62833.000000,1206589.581562
