frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,478025.331301,7745.000000,6500.507749
4,643847.700107,9501.000000,8951.587234
8,454119.248504,7867.000000,10347.224169
16,847197.267765,13560.000000,4517.824034
32,748181.011383,11473.000000,35292.426312
64,1091798.470532,17261.000000,61086.204408
128,1061439.743719,18258.000000,95428.975710
256,922003.435772,15629.000000,58527.975977
512,1033037.632777,17588.000000,74651.222120
1024,1297044.898346,19643.000000,70909.352867
2048,506921.349028,7828.000000,76091.905785
4096,728358.733786,17412.000000,235163.893194
8192,3037566.188543,51161.000000,1077908.492620
16384,2167575.659643,35530.000000,803115.717744
32768,2251952.120159,32194.000000,213064.008997
65536,366504.432473,12199.000000,365244.765145
