frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,533975.737724,9933.000000,9057.334100
4,613191.586917,11402.000000,7434.865164
8,532578.023540,11353.000000,8048.868119
16,448349.905055,8189.000000,5379.197338
32,990828.540910,19179.000000,31731.026047
64,862585.303410,13442.000000,17151.449356
128,916074.609469,15964.000000,38289.538715
256,1068006.409788,19215.000000,88742.725003
512,1388050.615597,23199.000000,78974.754004
1024,1118287.858724,19890.000000,166544.133595
2048,1400983.761667,24219.000000,206972.423658
4096,824197.599839,12353.000000,107916.455080
8192,1578710.438036,23764.000000,89720.902754
16384,709188.371016,14632.000000,131289.765191
32768,2212982.832768,31565.000000,470267.430524
65536,2015835.341282,35725.000000,944318.923606
