frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,234559.581908,5123.000000,3821.184371
4,352195.909751,7304.000000,9127.185218
8,649082.007456,8692.000000,11241.731940
16,395338.874577,9911.000000,18153.817285
32,843866.181318,12648.000000,25188.649805
64,808924.008804,14322.000000,21906.805404
128,1062176.580903,16763.000000,102166.734102
256,1211282.985879,19078.000000,102910.539669
512,494742.692216,8831.000000,28513.738022
1024,915979.670259,16694.000000,223049.249658
2048,1325821.301604,22124.000000,105994.973013
4096,2101386.727776,30124.000000,516296.347859
8192,1442231.575398,23012.000000,369241.569205
16384,1325766.153015,23249.000000,677508.971516
32768,867866.343870,18141.000000,464846.342677
65536,3786882.608048,70243.000000,3786806.297346
