frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,406026.938131,8226.000000,9361.559058
4,384175.628134,5628.000000,7910.608194
8,520670.798592,9805.000000,10978.396103
16,993091.381608,17210.000000,27888.510878
32,538797.530448,10553.000000,11018.264519
64,817200.620897,15225.000000,6775.614585
128,1148414.369419,21920.000000,19269.905371
256,1058883.284657,18617.000000,94165.960378
512,838767.913902,15489.000000,60002.715714
1024,752084.555144,13480.000000,169581.674667
2048,1451128.388526,23733.000000,58722.009911
4096,1161055.180410,24576.000000,334587.689363
8192,2403428.531922,44831.000000,1182670.687193
16384,1038086.227816,17683.000000,392832.011677
32768,854074.503851,14931.000000,348819.900930
65536,428585.275626,11037.000000,0.000000
