frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,663060.764378,13125.000000,22876.417442
4,508636.314305,11170.000000,12951.629627
8,746118.053686,12985.000000,17385.761157
16,538642.153768,10190.000000,8045.725884
32,984905.296991,17220.000000,14814.157283
64,894201.767509,17494.000000,62735.860120
128,816971.952744,14128.000000,10857.082113
256,869047.570635,16843.000000,45053.304707
512,846725.328360,15667.000000,91139.223510
1024,1545107.793721,25249.000000,291062.153948
2048,1562460.348412,29164.000000,455523.239844
4096,1285386.883290,20766.000000,333071.931408
8192,1004342.091949,16843.000000,242128.755422
16384,1277724.739423,19455.000000,147342.907695
32768,3558217.425134,56320.000000,1808336.566174
65536,2796364.738262,61631.000000,2796318.271566
