frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,466678.815764,7819.000000,12158.255878
4,860921.283003,14250.000000,16659.191637
8,824186.863284,14654.000000,25104.512622
16,632493.379967,11277.000000,31648.457293
32,1349446.241652,22624.000000,31788.877992
64,1098790.770669,18244.000000,5270.488687
128,1099208.084928,17822.000000,37983.053708
256,1372901.858478,22232.000000,48225.370823
512,1279358.411365,21010.000000,21642.515265
1024,1320232.995717,23517.000000,165892.168902
2048,1125868.781069,22246.000000,190607.074919
4096,1159500.777770,20126.000000,377097.136217
8192,1975401.828396,41061.000000,445774.623472
16384,868767.991541,14718.000000,251070.463185
32768,1383452.571615,25675.000000,684704.824169
65536,1836022.192114,36963.000000,1194610.802573
