frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,834857.122331,13722.000000,622.409029
4,542355.373989,9750.000000,2472.688820
8,612044.916296,10404.000000,12974.376979
16,807987.590847,13325.000000,11100.390939
32,885381.631958,14054.000000,367.554078
64,719889.422999,12455.000000,17145.494977
128,1126410.282038,19877.000000,104877.699827
256,1067584.899912,19233.000000,124364.506154
512,1008090.679510,18687.000000,106196.975028
1024,1653394.060628,25312.000000,270269.176063
2048,1356864.546814,26128.000000,199156.425573
4096,1183585.449843,18375.000000,62302.441341
8192,1578964.611231,31102.000000,757048.114085
16384,1313504.620604,27343.000000,646526.507191
32768,1834651.264684,33532.000000,1040461.610695
65536,697242.995585,23974.000000,676235.111364
