frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,190524.619278,3806.000000,8002.420634
4,483499.257466,11071.000000,1053.695402
8,647171.041309,11264.000000,15266.857732
16,948818.971159,13886.000000,26473.576525
32,738519.827264,10172.000000,26706.654695
64,684969.345758,11798.000000,26905.367401
128,1146713.644622,21407.000000,9401.906456
256,1028659.014939,20053.000000,26556.461361
512,1076287.191568,18424.000000,13641.426135
1024,1288376.338889,23513.000000,41566.178150
2048,928651.546922,15492.000000,220304.954940
4096,1861124.548071,30505.000000,50585.706786
8192,1412387.543891,27184.000000,191927.787777
16384,2804457.223102,49791.000000,776917.749725
32768,365570.252201,8269.000000,0.000000
65536,1429232.754185,23608.000000,478173.320789
