frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,351484.284100,6016.000000,7545.156062
4,427315.532898,6782.000000,10646.739971
8,295972.974476,4741.000000,6678.195115
16,672534.714091,13431.000000,18347.509613
32,685282.005149,14334.000000,13870.079308
64,684871.106135,11746.000000,46738.157666
128,705585.344622,16624.000000,15726.922776
256,711029.856453,10282.000000,65203.656539
512,1080134.702137,19661.000000,113577.943581
1024,1002487.962317,18121.000000,177251.277065
2048,1487672.794906,23352.000000,25080.383330
4096,1701002.503870,30592.000000,473736.446916
8192,718951.137469,12559.000000,298523.698774
16384,1504016.593034,22977.000000,111864.508549
32768,2360370.212895,32674.000000,1010190.669674
65536,1961299.911419,45204.000000,1760345.990090
