frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,610582.849446,9666.000000,7854.276988
4,599102.956990,10176.000000,6068.464550
8,689450.234297,12074.000000,27571.674051
16,360457.702986,6469.000000,3684.208735
32,931159.477928,17515.000000,69212.072856
64,990461.395877,18262.000000,18500.765903
128,990782.293417,21297.000000,61226.696898
256,1446733.205478,25465.000000,226267.215179
512,1211675.094444,20428.000000,87950.519191
1024,1091578.193523,18957.000000,129758.735768
2048,1570277.086259,25530.000000,35454.802594
4096,747649.999300,18994.000000,448548.044553
8192,2087393.766853,27464.000000,620854.794840
16384,1704076.313138,28268.000000,774319.986588
32768,627128.395743,20802.000000,568407.749337
65536,381921.266624,10988.000000,0.000000
