frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,367463.384085,6277.000000,4645.537536
4,450708.324198,8999.000000,7406.964628
8,582513.641401,9233.000000,18485.755543
16,361914.870874,7189.000000,9300.829479
32,849863.850115,16196.000000,13439.250128
64,760973.787771,12759.000000,71672.102690
128,1286025.807703,23396.000000,57255.693499
256,981492.773490,15860.000000,24043.712837
512,1096130.470639,18474.000000,83865.584813
1024,723437.571806,14982.000000,166761.448549
2048,1347914.498143,24558.000000,306100.191869
4096,1314082.045431,21221.000000,139797.291769
8192,1951130.204470,29075.000000,154227.401680
16384,2517560.062344,39464.000000,943377.042917
32768,608650.640039,12325.000000,205105.557777
65536,128967.453778,3694.000000,0.000000
