frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,319588.676893,5651.000000,6471.064364
4,334479.741156,5357.000000,1270.087792
8,941155.571917,13994.000000,13913.468403
16,1365594.925894,22776.000000,29206.328835
32,781118.539628,14278.000000,30230.616236
64,1120414.473008,18658.000000,1520.602183
128,1330467.826121,21826.000000,74537.533431
256,1694394.991181,26593.000000,180423.021968
512,1216853.062252,20676.000000,40237.547701
1024,935904.450413,17276.000000,29006.944117
2048,1167761.214937,23105.000000,148317.207511
4096,1157596.622753,17805.000000,93276.501768
8192,2099020.456706,36611.000000,397129.464919
16384,1770253.886616,27835.000000,363831.367864
32768,2004828.790133,32936.000000,1082835.344548
65536,897839.179835,16577.000000,0.000000
