frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,392628.885964,6873.000000,4790.958359
4,524865.585203,7985.000000,7169.000000
8,795425.003956,13681.000000,22024.230838
16,481762.007052,7985.000000,18470.009556
32,823729.494914,16193.000000,18688.956311
64,640872.933169,10805.000000,36532.324358
128,1041130.074648,19496.000000,24128.015915
256,972644.307130,17923.000000,5399.845090
512,1569469.962929,25515.000000,9799.161138
1024,1059973.522667,19185.000000,108191.383067
2048,896665.323121,16143.000000,330685.275050
4096,396179.946763,9416.000000,126146.048230
8192,680607.750188,14866.000000,266625.582058
16384,1749808.032619,28774.000000,361488.590654
32768,2259516.145558,46741.000000,2002273.731536
65536,2220786.843769,46625.000000,971526.636471
