frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,642739.197054,9099.000000,14144.181878
4,468073.139197,9202.000000,983.012716
8,570378.351149,9361.000000,2454.500968
16,749142.021386,11815.000000,23945.075151
32,647735.516219,9884.000000,31539.719989
64,956083.355005,15529.000000,34346.192336
128,1378249.489352,23603.000000,43628.608871
256,662477.120468,11630.000000,38062.176869
512,1202032.034868,18212.000000,130865.300164
1024,802631.091536,13037.000000,13195.441334
2048,1365563.595088,27779.000000,101069.200427
4096,771779.921608,12455.000000,30065.976618
8192,868128.056120,16576.000000,304985.802724
16384,870478.468224,17093.000000,411520.560285
32768,3019179.959496,54068.000000,1760712.596618
65536,2819566.971639,53205.000000,1142822.601240
