frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,542874.916437,8894.000000,17157.062161
4,792487.357541,11560.000000,20237.530012
8,381453.125190,7179.000000,10583.389296
16,200781.555443,6923.000000,2392.691790
32,362795.193294,5333.000000,15043.886433
64,1000868.415055,17482.000000,65440.302887
128,1053616.665130,18083.000000,70599.441280
256,1403256.021259,22699.000000,94682.840974
512,950024.517821,17603.000000,148898.393631
1024,779720.645810,13986.000000,138864.178311
2048,1343307.361235,20377.000000,338512.021413
4096,1494973.189240,23919.000000,473364.075689
8192,814070.376215,15946.000000,204383.488873
16384,1448381.597433,20438.000000,424207.310169
32768,1511574.685857,37769.000000,1422668.633080
65536,2121432.251053,41406.000000,565680.546098
