frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,276309.631738,6008.000000,4551.557536
4,221910.645053,4471.000000,3868.419186
8,721814.814348,11364.000000,9365.000000
16,948288.629285,15596.000000,10867.394306
32,782388.562896,12726.000000,16480.479999
64,934150.047787,15746.000000,55888.642299
128,1161684.323209,20266.000000,78375.884550
256,1031834.640405,15805.000000,126529.971528
512,1715387.923750,30552.000000,111553.997701
1024,1249253.581281,23343.000000,134703.758047
2048,1476345.713028,26772.000000,384782.794621
4096,1365449.914871,26654.000000,283186.882668
8192,930039.292510,14782.000000,226832.271106
16384,797349.396430,25559.000000,713297.799615
32768,2760821.877555,41841.000000,790789.718296
65536,2107739.059384,36097.000000,1173076.965819
