frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,444780.185242,6544.000000,14811.861227
4,483783.111929,8338.000000,1906.422041
8,356874.447135,7512.000000,538.807016
16,681471.432533,12541.000000,29260.355500
32,834230.996970,14806.000000,3622.958046
64,872103.387907,15654.000000,543.988051
128,1099263.636742,19397.000000,103668.550501
256,935683.030447,15678.000000,30157.558389
512,1025941.728038,16888.000000,55062.303711
1024,850664.553357,14213.000000,149223.282037
2048,1465818.498530,23727.000000,104267.290398
4096,471284.422986,8610.000000,61327.343763
8192,873006.115149,15392.000000,193177.311799
16384,1884627.289662,33476.000000,581748.640793
32768,2613775.789906,50662.000000,1196838.054121
65536,4481373.488065,71731.000000,3824590.152100
