frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,480288.787856,8253.000000,24946.286237
4,331224.143083,6508.000000,3587.771732
8,901074.378807,14723.000000,14364.550289
16,1049310.935663,17676.000000,49780.970842
32,902971.127601,15716.000000,30395.040434
64,1274479.323658,23856.000000,23157.163708
128,1219855.749222,22395.000000,89390.755573
256,792851.839465,17863.000000,67250.268951
512,1444144.116733,23628.000000,211099.057734
1024,1088507.269226,19997.000000,105328.163893
2048,763584.549275,15313.000000,35077.226159
4096,1163565.108357,20360.000000,336900.501369
8192,1297612.273399,20837.000000,261467.728420
16384,3645654.712148,56122.000000,340901.722240
32768,1062734.250524,18827.000000,472440.994880
65536,1671452.276448,33491.000000,599077.686387
