frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,406984.274678,8758.000000,11597.103087
4,599735.732319,10387.000000,2293.000000
8,424612.541208,8917.000000,1977.251628
16,881423.832906,16319.000000,12007.089156
32,569252.087622,12401.000000,8366.337789
64,935425.165246,16880.000000,26921.710458
128,463700.888895,12274.000000,73378.508202
256,1346554.641400,23436.000000,60335.871337
512,1112761.149756,17136.000000,138126.481896
1024,727160.294294,13032.000000,121929.822997
2048,1337002.590828,23272.000000,225232.119681
4096,1735650.158517,27541.000000,139616.046850
8192,1775033.786105,28907.000000,391629.374288
16384,421585.872189,9246.000000,203156.093145
32768,1067977.721623,30994.000000,1021217.851700
65536,3736988.562555,60768.000000,2534815.543175
