frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,285046.037634,7148.000000,10424.433702
4,199754.062292,4173.000000,4878.463693
8,797768.726015,13666.000000,18386.734430
16,720602.850864,13368.000000,4005.807909
32,802074.165690,17274.000000,5301.208070
64,917034.687878,16595.000000,22041.731760
128,1130117.995156,19772.000000,86790.533960
256,1063193.564112,17023.000000,27366.053661
512,926025.506513,16336.000000,60894.646776
1024,1313090.699439,21910.000000,252458.821399
2048,1610911.849920,28392.000000,366703.385564
4096,1495629.746336,25064.000000,251378.112933
8192,1571354.430244,27669.000000,124695.561052
16384,2100342.114225,31693.000000,322022.768402
32768,1327186.895080,24223.000000,262091.984349
65536,645909.637768,12660.000000,0.000000
