frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,2240009.095567,300601.000000,80160.766850
4,1481728.999848,233387.000000,260.130736
8,472894.512324,98658.000000,909.137503
16,1248165.441911,230582.000000,95.425364
32,2793829.068833,298107.000000,137800.158599
64,2128108.339177,293654.000000,119611.266994
128,2552699.123093,304539.000000,52335.198204
256,3091998.367689,288182.000000,22866.576307
512,2310054.252449,299761.000000,315857.826411
1024,2700769.815691,293348.000000,238356.301012
2048,3192207.102800,289642.000000,789454.298864
4096,4011280.248085,298920.000000,1521500.219200
8192,612530.879793,131803.000000,312127.798808
16384,1343791.376509,198010.000000,439699.265341
32768,2897875.553715,300992.000000,718639.660052
65536,1548009.418507,134280.000000,1403709.315767
