frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1303948.881200,215657.000000,2245.204668
4,1355620.200712,281514.000000,155.161206
8,1901958.404482,293804.000000,711.046412
16,260653.084294,51972.000000,183.420282
32,2182239.483793,300801.000000,599.824974
64,1830132.140592,290549.000000,45772.024633
128,2761300.863029,296018.000000,5508.054012
256,2852239.164739,293870.000000,263063.718610
512,2647411.760701,300042.000000,81062.377969
1024,3358130.205780,295583.000000,546226.141968
2048,673672.781910,119557.000000,224846.750773
4096,2474887.200521,257119.000000,341476.293961
8192,1360519.103595,261763.000000,717455.653452
16384,1806723.459539,266447.000000,818517.623006
32768,3959180.329386,303035.000000,1556611.843513
65536,2974313.462125,256029.000000,2144621.153947
