frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1445503.091752,302782.000000,158.028478
4,1721756.389086,295584.000000,66.000000
8,1664049.792098,285747.000000,445.808255
16,2078690.165259,299554.000000,88604.061487
32,2472365.270757,294420.000000,250.555383
64,2716114.708830,287952.000000,281346.937808
128,2589309.719356,295928.000000,347122.594734
256,2862543.758458,287159.000000,229323.106784
512,3016799.234979,300948.000000,262946.597761
1024,2656954.074308,292801.000000,417013.998941
2048,2906499.525925,299833.000000,447804.950715
4096,3421786.332376,305919.000000,1384693.707479
8192,3546493.897822,288512.000000,1688891.439465
16384,780755.359149,85166.000000,570214.216485
32768,1122188.293903,134537.000000,610654.540598
65536,3995576.670613,295788.000000,2892502.538382
