frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,2035396.360296,295301.000000,95.036835
4,2709485.779888,299641.000000,94.915752
8,1023029.232984,166802.000000,90139.021128
16,1974364.529191,272033.000000,229.303293
32,2664388.910509,268717.000000,162.308349
64,2203048.219219,273765.000000,7597.428052
128,3534460.801924,298439.000000,3669.897955
256,2314597.013122,256234.000000,113806.733904
512,2150461.995551,256236.000000,70780.369849
1024,1703010.649442,291429.000000,385185.718072
2048,927382.184363,197988.000000,57597.882878
4096,1759854.366184,297078.000000,170376.407563
8192,3646132.363628,264802.000000,1868473.230787
16384,4118425.536006,269691.000000,2297459.618145
32768,4906338.789702,276512.000000,3421056.033941
65536,3850689.389827,244101.000000,2751415.230973
