frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1998751.279701,285897.000000,143.878421
4,2037642.630466,279321.000000,553.497967
8,1722704.987637,292440.000000,121.367211
16,1474642.726568,264809.000000,136.616251
32,2617934.741929,295827.000000,334.074842
64,2729848.618206,303448.000000,156775.139273
128,2816149.930704,301413.000000,280006.505103
256,2472984.047431,296960.000000,274715.889056
512,2312765.706319,291783.000000,361074.553142
1024,2542987.806502,270273.000000,529440.801494
2048,3102286.306622,288174.000000,305766.668633
4096,2842058.959144,293924.000000,421932.501057
8192,2605500.195348,239625.000000,893597.103729
16384,2590506.344036,275375.000000,1037828.741520
32768,2485020.226160,274842.000000,1799106.911683
65536,6565373.816546,301380.000000,6505030.254361
