frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1359341.697596,282604.000000,101.118742
4,1797559.426524,255130.000000,192.418814
8,1555106.101583,202994.000000,158.101233
16,1195313.506292,296244.000000,331.463422
32,2040367.673530,295986.000000,242.779736
64,2250466.223150,254524.000000,181929.170891
128,2620222.276200,288325.000000,3693.287154
256,2569145.076701,303246.000000,16945.510054
512,2937670.579732,302426.000000,540155.061107
1024,2305054.137290,291758.000000,322968.452831
2048,2722070.910248,277498.000000,176643.154733
4096,3076107.743313,300292.000000,150178.534129
8192,2721552.366423,275025.000000,147728.895078
16384,2594103.765907,212079.000000,1509406.566881
32768,2324924.246645,207026.000000,1381371.024985
65536,2381884.961511,151074.000000,2317222.686899
