frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1786036.822006,299604.000000,137.539085
4,2313498.831614,275523.000000,1299.305969
8,1542597.207186,269477.000000,528.635981
16,2211381.024264,240083.000000,476.840644
32,2138715.237905,294776.000000,3082.207975
64,2992659.531963,302212.000000,4323.771617
128,2519404.934968,292869.000000,4293.948649
256,2936975.387908,288511.000000,400125.406415
512,2907065.839920,295983.000000,259711.531540
1024,2328679.550124,282034.000000,64461.956075
2048,1978552.026121,260775.000000,138446.081353
4096,2411553.874655,276854.000000,160012.431667
8192,4910943.892509,302973.000000,1821858.725432
16384,2879247.194066,261666.000000,928897.759367
32768,1852751.684245,118210.000000,1785641.680209
65536,948650.603821,91301.000000,0.000000
