frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
2,563272.698345,10849.000000,563036.834982,10849.000000,563272.698345,10849.000000,563272.698345,10849.000000,563272.698345,10849.000000,563272.698345,10849.000000
32768,1205888.464397,22926.000000,1185262.471086,24400.000000,1205157.924295,22926.000000,1205888.464397,22926.000000,1205888.464397,22926.000000,1205888.464397,22926.000000
8,564098.025718,9308.000000,560541.086234,11205.000000,564098.025718,9308.000000,564098.025718,9308.000000,564098.025718,9308.000000,564098.025718,9308.000000
1024,1370887.868186,22658.000000,1334381.120234,43757.000000,1367079.045582,22658.000000,1370887.868186,22658.000000,1370887.868186,22658.000000,1370887.868186,22658.000000
16,898349.551856,16913.000000,892449.919354,16913.000000,898349.551856,16913.000000,898349.551856,16913.000000,898349.551856,16913.000000,898349.551856,16913.000000
4,537787.420245,10071.000000,533990.584285,10287.000000,537787.420245,10071.000000,537787.420245,10071.000000,537787.420245,10071.000000,537787.420245,10071.000000
64,870422.922738,17646.000000,853880.248668,18254.000000,870422.922738,17646.000000,870422.922738,17646.000000,870422.922738,17646.000000,870422.922738,17646.000000
8192,1052459.247636,23728.000000,1031942.134201,25444.000000,1048203.061583,23728.000000,1051838.462408,23728.000000,1052459.247636,23728.000000,1052459.247636,23728.000000
256,1564477.700969,23987.000000,1511885.555863,26254.000000,1564477.700969,23987.000000,1564477.700969,23987.000000,1564477.700969,23987.000000,1564477.700969,23987.000000
16384,1240565.102026,25613.000000,1208123.026024,41936.000000,1216062.973643,41936.000000,1238102.572775,25613.000000,1240565.102026,25613.000000,1240565.102026,25613.000000
32,1249261.132933,22534.000000,1229903.120721,22534.000000,1249261.132933,22534.000000,1249261.132933,22534.000000,1249261.132933,22534.000000,1249261.132933,22534.000000
512,1436770.411973,27668.000000,1418076.011109,27668.000000,1436770.411973,27668.000000,1436770.411973,27668.000000,1436770.411973,27668.000000,1436770.411973,27668.000000
128,1350464.299875,22021.000000,1336394.537700,22021.000000,1350464.299875,22021.000000,1350464.299875,22021.000000,1350464.299875,22021.000000,1350464.299875,22021.000000
4096,1404579.801038,26587.000000,1391386.939026,26587.000000,1402539.573268,26587.000000,1402568.758034,26587.000000,1404579.801038,26587.000000,1404579.801038,26587.000000
2048,1206179.901237,17656.000000,1179580.860797,21069.000000,1202732.599551,17656.000000,1206179.901237,17656.000000,1206179.901237,17656.000000,1206179.901237,17656.000000
65536,4759170.757539,68990.000000,4406702.332260,76946.000000,4539232.499061,70013.000000,4729372.172455,68990.000000,4759170.757539,68990.000000,4759170.757539,68990.000000
