frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
2,334338.616267,6869.000000,333474.041356,7182.000000,334317.395798,7011.000000,334338.616267,6869.000000,334338.616267,6869.000000,334338.616267,6869.000000
8,498985.471966,11365.000000,498539.928690,11365.000000,498985.471966,11365.000000,498985.471966,11365.000000,498985.471966,11365.000000,498985.471966,11365.000000
4,747010.667847,13142.000000,745514.123945,14852.000000,747010.667847,13142.000000,747010.667847,13142.000000,747010.667847,13142.000000,747010.667847,13142.000000
256,830274.524270,15928.000000,826832.018051,16531.000000,830291.868638,15928.000000,830274.524270,15928.000000,830274.524270,15928.000000,830274.524270,15928.000000
128,778968.140228,15302.000000,778574.984350,15302.000000,778968.140228,15302.000000,778968.140228,15302.000000,778968.140228,15302.000000,778968.140228,15302.000000
16,665627.799107,10174.000000,663957.532354,11279.000000,665627.799107,10174.000000,665627.799107,10174.000000,665627.799107,10174.000000,665627.799107,10174.000000
16384,432895.281320,8740.000000,431207.539745,9632.000000,431702.005757,9361.000000,432895.281320,8740.000000,432895.281320,8740.000000,432895.281320,8740.000000
64,1039513.297999,15871.000000,1036090.724282,15871.000000,1039513.297999,15871.000000,1039513.297999,15871.000000,1039513.297999,15871.000000,1039513.297999,15871.000000
8192,1433386.261333,29775.000000,1426133.166191,29775.000000,1433386.261333,29775.000000,1433386.261333,29775.000000,1433386.261333,29775.000000,1433386.261333,29775.000000
4096,980659.533938,16491.000000,979527.198454,16491.000000,980746.790934,16491.000000,980659.533938,16491.000000,980659.533938,16491.000000,980659.533938,16491.000000
32,939148.082433,12994.000000,934538.390856,14743.000000,939148.082433,12994.000000,939148.082433,12994.000000,939148.082433,12994.000000,939148.082433,12994.000000
1024,1259461.340982,23047.000000,1248566.586033,23047.000000,1258909.266243,23047.000000,1259461.340982,23047.000000,1259461.340982,23047.000000,1259461.340982,23047.000000
512,1343648.544902,23995.000000,1325834.454558,24461.000000,1342340.097595,23995.000000,1343648.544902,23995.000000,1343648.544902,23995.000000,1343648.544902,23995.000000
2048,1790957.279286,26171.000000,1777661.885534,27479.000000,1788458.470116,26171.000000,1790957.279286,26171.000000,1790957.279286,26171.000000,1790957.279286,26171.000000
32768,3277471.075617,59556.000000,3248080.256497,59556.000000,3277471.075617,59556.000000,3277471.075617,59556.000000,3277471.075617,59556.000000,3277471.075617,59556.000000
65536,4841484.973420,70630.000000,4818406.756102,70630.000000,4841484.973420,70630.000000,4841484.973420,70630.000000,4841484.973420,70630.000000,4841484.973420,70630.000000
