frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
4,233215.385908,5522.000000,232408.966914,5522.000000,233326.439741,5522.000000,233216.388191,5522.000000,233215.385908,5522.000000,233215.385908,5522.000000
65536,355743.867357,10016.000000,353583.083324,14179.000000,351855.917549,11178.000000,355196.713500,10016.000000,355743.872618,10016.000000,355743.867357,10016.000000
2,432479.577319,7659.000000,429429.383246,12429.000000,430779.015251,8391.000000,432479.577319,7659.000000,432479.577319,7659.000000,432479.577319,7659.000000
256,739678.328458,16611.000000,731152.640654,16611.000000,733572.643557,16611.000000,739548.827139,16611.000000,739678.328458,16611.000000,739678.328458,16611.000000
8,802904.922260,13116.000000,793499.242641,15389.000000,800788.112499,13827.000000,802904.922260,13116.000000,802904.922260,13116.000000,802904.922260,13116.000000
16,823143.524194,14762.000000,812183.564843,26496.000000,820264.540109,14762.000000,823143.524194,14762.000000,823143.524194,14762.000000,823143.524194,14762.000000
8192,1127253.829363,24213.000000,1097139.590594,25469.000000,1116019.357001,24213.000000,1125726.920827,24213.000000,1127253.829363,24213.000000,1127253.829363,24213.000000
32,874467.791633,13263.000000,867362.023753,26578.000000,866718.967371,25143.000000,873922.843984,13263.000000,874467.791633,13263.000000,874467.791633,13263.000000
128,1078669.744778,18331.000000,1063658.245687,35230.000000,1072110.902482,18331.000000,1078669.744778,18331.000000,1078669.744778,18331.000000,1078669.744778,18331.000000
1024,1445562.042241,24761.000000,1424130.383665,24761.000000,1430098.688956,24761.000000,1445562.042241,24761.000000,1445562.042241,24761.000000,1445562.042241,24761.000000
64,1207664.630230,19322.000000,1187462.237805,20000.000000,1196874.648597,19322.000000,1206436.384958,19322.000000,1207664.630230,19322.000000,1207664.630230,19322.000000
2048,1199706.690546,19651.000000,1187591.364009,25410.000000,1186077.588451,19651.000000,1196380.923791,19651.000000,1199706.690546,19651.000000,1199706.690546,19651.000000
16384,793242.847775,15555.000000,787455.781722,19422.000000,785578.870786,17132.000000,792538.091327,15555.000000,793242.847775,15555.000000,793242.847775,15555.000000
512,1248524.711961,17872.000000,1232471.306416,22434.000000,1237497.843246,20404.000000,1245258.532328,18294.000000,1248524.711961,17872.000000,1248524.711961,17872.000000
32768,2121629.990310,34710.000000,2090540.029222,35523.000000,2116817.300261,34710.000000,2121629.990410,34710.000000,2121629.990310,34710.000000,2121629.990310,34710.000000
4096,1313111.602230,22764.000000,1296877.014587,24387.000000,1298194.877408,22764.000000,1308163.444349,22764.000000,1309942.899349,22764.000000,1313111.602230,22764.000000
