frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
32,379545.627373,6301.000000,379545.627373,6301.000000,379545.627373,6301.000000,379545.627373,6301.000000,379545.627373,6301.000000,379545.627373,6301.000000
16384,1034118.856480,22645.000000,1034118.856480,22645.000000,1034118.856480,22645.000000,1034118.856480,22645.000000,1034118.856480,22645.000000,1034118.856480,22645.000000
2,258662.959252,4730.000000,258662.959252,4730.000000,258662.959252,4730.000000,258662.959252,4730.000000,258662.959252,4730.000000,258662.959252,4730.000000
8,392005.611225,8037.000000,392005.611225,8037.000000,392005.611225,8037.000000,392005.611225,8037.000000,392005.611225,8037.000000,392005.611225,8037.000000
256,729307.877272,14219.000000,729307.877272,14219.000000,729307.877272,14219.000000,729307.877272,14219.000000,729307.877272,14219.000000,729307.877272,14219.000000
16,831765.123250,11327.000000,831765.123250,11327.000000,831765.123250,11327.000000,831765.123250,11327.000000,831765.123250,11327.000000,831765.123250,11327.000000
512,1053390.034534,19150.000000,1053390.034534,19150.000000,1053390.034534,19150.000000,1053390.034534,19150.000000,1053390.034534,19150.000000,1053390.034534,19150.000000
8192,1330148.326234,27822.000000,1330148.326234,27822.000000,1330148.326234,27822.000000,1330148.326234,27822.000000,1330148.326234,27822.000000,1330148.326234,27822.000000
128,1318420.195545,24326.000000,1318420.195545,24326.000000,1318420.195545,24326.000000,1318420.195545,24326.000000,1318420.195545,24326.000000,1318420.195545,24326.000000
4,920413.451593,14492.000000,920413.451593,14492.000000,920413.451593,14492.000000,920413.451593,14492.000000,920413.451593,14492.000000,920413.451593,14492.000000
64,1077439.432808,17347.000000,1077439.432808,17347.000000,1077439.432808,17347.000000,1077439.432808,17347.000000,1077439.432808,17347.000000,1077439.432808,17347.000000
65536,585814.796569,11338.000000,585814.796569,11338.000000,585814.796569,11338.000000,585814.796569,11338.000000,585814.796569,11338.000000,585814.796569,11338.000000
4096,1129809.838133,20891.000000,1129809.838133,20891.000000,1129809.838133,20891.000000,1129809.838133,20891.000000,1129809.838133,20891.000000,1129809.838133,20891.000000
2048,1104854.901699,21510.000000,1104854.901699,21510.000000,1104854.901699,21510.000000,1104854.901699,21510.000000,1104854.901699,21510.000000,1104854.901699,21510.000000
1024,1527081.531979,27084.000000,1527081.531979,27084.000000,1527081.531979,27084.000000,1527081.531979,27084.000000,1527081.531979,27084.000000,1527081.531979,27084.000000
32768,1710985.385339,25481.000000,1710985.385339,25481.000000,1710985.385339,25481.000000,1710985.385339,25481.000000,1710985.385339,25481.000000,1710985.385339,25481.000000
