frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
8,606170.122928,606811.234391,606811.234391,606811.234391,606811.234391,606811.234391
128,701793.739107,701885.221497,701885.221497,701885.221497,701909.458652,701885.221497
4,732134.402324,738080.899933,738080.899933,738080.899933,738080.899933,738080.899933
2,573809.445812,573907.230486,573907.230486,573907.230486,573907.230486,573907.230486
16384,993715.144839,994951.214474,995151.514388,995151.514388,995479.100299,995151.514388
32,867005.085324,872841.479910,872841.479910,872841.479910,872786.234312,872841.479910
4096,905674.906421,923487.444838,931745.746358,931745.768594,931745.768594,931745.746358
64,1063038.257705,1078109.756664,1088431.642330,1088431.642330,1088431.642330,1088431.642330
16,1019631.560192,1028469.158305,1028469.158305,1028469.158305,1028469.158305,1028469.158305
256,1342791.272071,1342791.272071,1343510.483904,1343510.483904,1343510.483904,1343510.483904
1024,1551772.794302,1593034.072238,1593034.072238,1593034.072238,1592864.794384,1593034.072238
512,1538544.132641,1590402.165674,1590779.173510,1590779.173510,1590779.173510,1590788.805692
8192,1744705.372059,1797840.316742,1801151.106520,1801151.106520,1801151.106520,1801151.106520
2048,1907575.403974,1938780.254506,1964379.926013,1964384.624753,1964257.869750,1964379.926013
32768,1702927.352078,1728198.101864,1741330.429169,1741166.558914,1741166.558914,1741547.977181
65536,4592025.902405,4813965.123282,4855211.180124,4855211.180124,4855211.180124,4855211.180124
