frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
256,696788.734512,15182.000000,684535.790899,16374.000000,696788.734512,15182.000000,696788.734512,15182.000000,696788.734512,15182.000000,696788.734512,15182.000000
4,432352.551425,7765.000000,430018.250985,10095.000000,432353.973422,7765.000000,432352.551425,7765.000000,432352.551425,7765.000000,432352.551425,7765.000000
128,1239942.159505,19705.000000,1235819.399393,19705.000000,1239942.159505,19705.000000,1239942.159505,19705.000000,1239942.159505,19705.000000,1239942.159505,19705.000000
32,1113048.132666,19111.000000,1110461.631387,19111.000000,1113048.132666,19111.000000,1113048.132666,19111.000000,1113048.132666,19111.000000,1113048.132666,19111.000000
8,832490.822367,11445.000000,820055.103904,20178.000000,832490.822367,11445.000000,832490.822367,11445.000000,832490.822367,11445.000000,832490.822367,11445.000000
2,698560.841662,9746.000000,696579.723547,10217.000000,698560.841662,9746.000000,698560.841662,9746.000000,698560.841662,9746.000000,698560.841662,9746.000000
64,969643.265876,17442.000000,960969.764817,17741.000000,969643.265876,17442.000000,969643.265876,17442.000000,969643.265876,17442.000000,969643.265876,17442.000000
16,905169.201935,13868.000000,899036.687216,15985.000000,905169.201935,13868.000000,905169.201935,13868.000000,905169.201935,13868.000000,905169.201935,13868.000000
4096,1069747.385712,20002.000000,1044954.087060,22622.000000,1069747.385712,20002.000000,1069747.385712,20002.000000,1069747.385712,20002.000000,1069747.385712,20002.000000
32768,1219193.341909,23402.000000,1175326.723630,33171.000000,1198249.965972,25443.000000,1209257.913529,23402.000000,1219193.341909,23402.000000,1219193.341909,23402.000000
2048,1286900.597345,18888.000000,1275490.567918,23756.000000,1285739.035787,18888.000000,1286900.597345,18888.000000,1286900.597345,18888.000000,1286900.597345,18888.000000
1024,1441305.180884,22905.000000,1430040.192983,22905.000000,1440493.395671,22905.000000,1441305.180884,22905.000000,1441305.180884,22905.000000,1441305.180884,22905.000000
512,1653553.152651,27646.000000,1607112.866991,31114.000000,1651188.336203,27646.000000,1653553.152651,27646.000000,1653553.152651,27646.000000,1653553.152651,27646.000000
8192,2036215.526719,39909.000000,1933415.216538,66498.000000,1999230.545261,39909.000000,2036215.526719,39909.000000,2036215.526719,39909.000000,2036215.526719,39909.000000
16384,2284611.194199,38507.000000,2251088.778755,38507.000000,2284611.194199,38507.000000,2284611.194199,38507.000000,2284611.194199,38507.000000,2284611.194199,38507.000000
65536,2048260.385525,36227.000000,1899781.765647,39960.000000,1987277.953351,36372.000000,2048260.385525,36227.000000,2048260.385525,36227.000000,2048260.385525,36227.000000
