frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
8192,727803.908727,22788.000000,727803.908727,22788.000000,727803.908727,22788.000000,727803.908727,22788.000000,727803.908727,22788.000000,727803.908727,22788.000000
8,930181.001251,24054.000000,930181.001251,24054.000000,930181.001251,24054.000000,930181.001251,24054.000000,930181.001251,24054.000000,930181.001251,24054.000000
4096,1578158.553727,27557.000000,1578158.553727,27557.000000,1578158.553727,27557.000000,1578158.553727,27557.000000,1578158.553727,27557.000000,1578158.553727,27557.000000
256,980668.203798,22036.000000,980668.203798,22036.000000,980668.203798,22036.000000,980668.203798,22036.000000,980668.203798,22036.000000,980668.203798,22036.000000
32,925309.685045,16782.000000,925309.685045,16782.000000,925309.685045,16782.000000,925309.685045,16782.000000,925309.685045,16782.000000,925309.685045,16782.000000
2,563747.135449,25568.000000,563747.135449,25568.000000,563747.135449,25568.000000,563747.135449,25568.000000,563747.135449,25568.000000,563747.135449,25568.000000
512,971485.849375,26567.000000,971485.849375,26567.000000,971485.849375,26567.000000,971485.849375,26567.000000,971485.849375,26567.000000,971485.849375,26567.000000
2048,712627.265509,18526.000000,712627.265509,18526.000000,712627.265509,18526.000000,712627.265509,18526.000000,712627.265509,18526.000000,712627.265509,18526.000000
16,777862.383027,12799.000000,777862.383027,12799.000000,777862.383027,12799.000000,777862.383027,12799.000000,777862.383027,12799.000000,777862.383027,12799.000000
4,809519.417774,12577.000000,809519.417774,12577.000000,809519.417774,12577.000000,809519.417774,12577.000000,809519.417774,12577.000000,809519.417774,12577.000000
128,887496.944653,22564.000000,887496.944653,22564.000000,887496.944653,22564.000000,887496.944653,22564.000000,887496.944653,22564.000000,887496.944653,22564.000000
64,1273017.717266,20855.000000,1273017.717266,20855.000000,1273017.717266,20855.000000,1273017.717266,20855.000000,1273017.717266,20855.000000,1273017.717266,20855.000000
65536,2581264.029698,48187.000000,2581264.029698,48187.000000,2581264.029698,48187.000000,2581264.029698,48187.000000,2581264.029698,48187.000000,2581264.029698,48187.000000
32768,2110276.960928,34590.000000,2110276.960928,34590.000000,2110276.960928,34590.000000,2110276.960928,34590.000000,2110276.960928,34590.000000,2110276.960928,34590.000000
1024,1882780.203498,26765.000000,1882780.203498,26765.000000,1882780.203498,26765.000000,1882780.203498,26765.000000,1882780.203498,26765.000000,1882780.203498,26765.000000
16384,2821591.588567,39585.000000,2821591.588567,39585.000000,2821591.588567,39585.000000,2821591.588567,39585.000000,2821591.588567,39585.000000,2821591.588567,39585.000000
