frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
8,366745.731488,9707.000000,356714.078975,19852.000000,350049.316014,10442.000000,364499.895167,9707.000000,366745.731488,9707.000000,366745.731488,9707.000000
4,680100.722094,14140.000000,665761.562895,19507.000000,648054.667157,14417.000000,676766.278778,14140.000000,680100.722094,14140.000000,680100.722094,14140.000000
64,789282.897876,17171.000000,773040.444987,23931.000000,743304.116571,17668.000000,777066.954783,17171.000000,789282.897876,17171.000000,789282.897876,17171.000000
2,490586.434729,9190.000000,498279.120178,21240.000000,469510.819426,15946.000000,485705.480340,10102.000000,489645.925005,9190.000000,490586.434729,9190.000000
16,445897.507523,7138.000000,441353.666031,13192.000000,426909.655561,9961.000000,442521.499064,7138.000000,445897.507523,7138.000000,445897.507523,7138.000000
512,976178.559621,15996.000000,979886.117995,37796.000000,926215.134535,33866.000000,949388.615004,16303.000000,972535.375711,15996.000000,976178.559621,15996.000000
256,1102742.246661,17858.000000,1128515.835593,39908.000000,1040195.804705,21871.000000,1063366.563729,18875.000000,1096141.300812,17858.000000,1102742.246661,17858.000000
128,1257911.890955,22572.000000,1232608.896568,30969.000000,1172882.394379,24571.000000,1224301.332001,22572.000000,1257911.890955,22572.000000,1257911.890955,22572.000000
32,1175966.816584,18947.000000,1196699.306699,38383.000000,1108478.147053,24808.000000,1149634.791058,18947.000000,1174848.813270,18947.000000,1175966.816584,18947.000000
1024,1223494.544994,21698.000000,1213946.547703,35641.000000,1149129.166747,41791.000000,1193031.380783,21698.000000,1221011.823690,21698.000000,1223494.544994,21698.000000
65536,1134541.178234,23165.000000,1132753.077363,36041.000000,1065653.892126,27831.000000,1090161.102788,23239.000000,1134541.222625,23165.000000,1134541.227706,23165.000000
4096,1581298.982606,24872.000000,1598118.590960,40122.000000,1487726.260998,31435.000000,1520396.021882,26494.000000,1573391.562934,24872.000000,1576482.826288,24872.000000
2048,1997621.206031,32436.000000,2004016.078480,53853.000000,1875918.511740,37676.000000,1908751.101730,33878.000000,1953362.803552,32870.000000,1995670.255359,32436.000000
16384,1530977.472160,25060.000000,1565232.357899,48264.000000,1454336.134646,36343.000000,1481908.228413,28796.000000,1510564.695055,25060.000000,1526329.772568,25060.000000
32768,2236414.470071,47556.000000,2188509.666332,47556.000000,2130358.859672,47556.000000,2194316.310867,47556.000000,2216163.836404,47556.000000,2236414.470071,47556.000000
8192,2011586.874324,31672.000000,1982692.506134,41144.000000,1896366.303990,33830.000000,1958617.475530,31672.000000,2010408.679004,31672.000000,2011586.874324,31672.000000
