frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
2,334645.476092,8125.000000,334645.476092,8125.000000,334645.476092,8125.000000,334645.476092,8125.000000,334645.476092,8125.000000,334645.476092,8125.000000
8,499462.864465,11365.000000,499462.864465,11365.000000,499462.864465,11365.000000,499462.864465,11365.000000,499462.864465,11365.000000,499462.864465,11365.000000
256,830288.273104,15928.000000,830288.273104,15928.000000,830288.273104,15928.000000,830288.273104,15928.000000,830288.273104,15928.000000,830288.273104,15928.000000
128,779445.933287,15302.000000,779445.933287,15302.000000,779445.933287,15302.000000,779445.933287,15302.000000,779445.933287,15302.000000,779445.933287,15302.000000
4,747421.305107,13142.000000,747421.305107,13142.000000,747421.305107,13142.000000,747421.305107,13142.000000,747421.305107,13142.000000,747421.305107,13142.000000
64,1039519.168889,15871.000000,1039519.168889,15871.000000,1039519.168889,15871.000000,1039519.168889,15871.000000,1039519.168889,15871.000000,1039519.168889,15871.000000
16384,434021.721964,8740.000000,434021.721964,8740.000000,434021.721964,8740.000000,434021.721964,8740.000000,434021.721964,8740.000000,434021.721964,8740.000000
16,665801.891466,11252.000000,665801.891466,11252.000000,665801.891466,11252.000000,665801.891466,11252.000000,665801.891466,11252.000000,665801.891466,11252.000000
4096,981016.850269,16491.000000,981016.850269,16491.000000,981016.850269,16491.000000,981016.850269,16491.000000,981016.850269,16491.000000,981016.850269,16491.000000
512,1343914.423590,23995.000000,1343914.423590,23995.000000,1343914.423590,23995.000000,1343914.423590,23995.000000,1343914.423590,23995.000000,1343914.423590,23995.000000
1024,1259466.775206,23047.000000,1259466.775206,23047.000000,1259466.775206,23047.000000,1259466.775206,23047.000000,1259466.775206,23047.000000,1259466.775206,23047.000000
32,939642.825774,12994.000000,939642.825774,12994.000000,939642.825774,12994.000000,939642.825774,12994.000000,939642.825774,12994.000000,939642.825774,12994.000000
8192,1433412.306787,29775.000000,1433412.306787,29775.000000,1433412.306787,29775.000000,1433412.306787,29775.000000,1433412.306787,29775.000000,1433412.306787,29775.000000
2048,1790983.694541,26171.000000,1790983.694541,26171.000000,1790983.694541,26171.000000,1790983.694541,26171.000000,1790983.694541,26171.000000,1790983.694541,26171.000000
32768,3277616.405451,59556.000000,3277616.405451,59556.000000,3277616.405451,59556.000000,3277616.405451,59556.000000,3277616.405451,59556.000000,3277616.405451,59556.000000
65536,4841632.124929,70630.000000,4841632.124929,70630.000000,4841632.124929,70630.000000,4841632.124929,70630.000000,4841632.124929,70630.000000,4841632.124929,70630.000000
