frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
8,575982.429759,9917.000000,575982.429759,9917.000000,575982.429759,9917.000000,575982.429759,9917.000000,575982.429759,9917.000000,575982.429759,9917.000000
2048,560738.643272,13649.000000,560738.643272,13649.000000,560738.643272,13649.000000,560738.643272,13649.000000,560738.643272,13649.000000,560738.643272,13649.000000
32,715255.035676,14667.000000,715255.035676,14667.000000,715255.035676,14667.000000,715255.035676,14667.000000,715255.035676,14667.000000,715255.035676,14667.000000
16,666973.207415,10577.000000,666973.207415,10577.000000,666973.207415,10577.000000,666973.207415,10577.000000,666973.207415,10577.000000,666973.207415,10577.000000
2,560261.596490,8164.000000,560261.596490,8164.000000,560261.596490,8164.000000,560261.596490,8164.000000,560261.596490,8164.000000,560261.596490,8164.000000
4,892965.453445,15512.000000,892965.453445,15512.000000,892965.453445,15512.000000,892965.453445,15512.000000,892965.453445,15512.000000,892965.453445,15512.000000
128,816399.115107,15198.000000,816399.115107,15198.000000,816399.115107,15198.000000,816399.115107,15198.000000,816399.115107,15198.000000,816399.115107,15198.000000
64,994036.567722,17494.000000,994036.567722,17494.000000,994036.567722,17494.000000,994036.567722,17494.000000,994036.567722,17494.000000,994036.567722,17494.000000
512,816532.393294,15209.000000,816532.393294,15209.000000,816532.393294,15209.000000,816532.393294,15209.000000,816532.393294,15209.000000,816532.393294,15209.000000
256,1085391.127335,18562.000000,1085391.127335,18562.000000,1085391.127335,18562.000000,1085391.127335,18562.000000,1085391.127335,18562.000000,1085391.127335,18562.000000
32768,798669.932263,15592.000000,798669.932263,15592.000000,798669.932263,15592.000000,798669.932263,15592.000000,798669.932263,15592.000000,798669.932263,15592.000000
4096,1240689.951551,25552.000000,1240690.898374,25552.000000,1240689.951551,25552.000000,1240689.951551,25552.000000,1240689.951551,25552.000000,1240689.951551,25552.000000
65536,2229378.138376,43116.000000,2229378.138376,43116.000000,2229378.138376,43116.000000,2229378.138376,43116.000000,2229378.138376,43116.000000,2229378.138376,43116.000000
16384,1918801.001733,29280.000000,1918801.001733,29280.000000,1918801.001733,29280.000000,1918801.001733,29280.000000,1918801.001733,29280.000000,1918801.001733,29280.000000
1024,1682451.350660,24297.000000,1682451.350660,24297.000000,1682451.350660,24297.000000,1682451.350660,24297.000000,1682451.350660,24297.000000,1682451.350660,24297.000000
8192,2458229.807607,36975.000000,2458229.807607,36975.000000,2458229.807607,36975.000000,2458229.807607,36975.000000,2458229.807607,36975.000000,2458229.807607,36975.000000
