frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
16384,2284611.185144,38507.000000,2164381.746357,40270.000000,2252237.514049,38507.000000,2284611.185144,38507.000000,2284611.185144,38507.000000,2284611.185144,38507.000000
256,696784.021952,15182.000000,669843.912229,16243.000000,683127.807797,15257.000000,696784.021952,15182.000000,696784.021952,15182.000000,696784.021952,15182.000000
32,1113046.377927,19111.000000,1058819.997095,23560.000000,1102948.456252,19111.000000,1112923.018279,19111.000000,1113046.377927,19111.000000,1113046.377927,19111.000000
4,432337.523103,7765.000000,420857.003735,10065.000000,426863.831515,8285.000000,432338.032059,7765.000000,432337.523103,7765.000000,432337.523103,7765.000000
64,969626.103133,17442.000000,930757.145172,20988.000000,952860.594437,17681.000000,969626.103133,17442.000000,969626.103133,17442.000000,969626.103133,17442.000000
4096,1069743.452829,20002.000000,1024781.731108,27607.000000,1036286.832295,21326.000000,1069743.452829,20002.000000,1069743.452829,20002.000000,1069743.452829,20002.000000
2,698480.393877,9746.000000,672243.763328,12703.000000,691679.838586,10253.000000,696644.022232,10253.000000,698480.393877,9746.000000,698480.393877,9746.000000
16,905141.046951,13868.000000,874741.726035,18318.000000,894856.215552,16043.000000,902960.442431,13868.000000,905141.046951,13868.000000,905141.046951,13868.000000
8,832474.261320,11445.000000,794456.956078,21808.000000,816704.164594,20178.000000,832474.261320,11445.000000,832474.261320,11445.000000,832474.261320,11445.000000
2048,1286883.469130,18888.000000,1215131.269122,36603.000000,1269403.867478,20588.000000,1285721.895628,18888.000000,1285869.433533,18888.000000,1286883.469130,18888.000000
1024,1441289.474906,22905.000000,1367536.623162,44103.000000,1391498.718858,23488.000000,1423572.784207,22905.000000,1441289.474906,22905.000000,1441289.474906,22905.000000
128,1239933.287748,19705.000000,1183942.659555,21660.000000,1234588.391558,19705.000000,1239933.287748,19705.000000,1239933.287748,19705.000000,1239933.287748,19705.000000
32768,1219193.345652,23402.000000,1180906.849430,40110.000000,1169007.617635,29345.000000,1201307.188819,23627.000000,1210322.224541,23402.000000,1219193.345652,23402.000000
512,1653545.528295,27646.000000,1564048.626988,37371.000000,1599548.266661,29053.000000,1646590.093070,27646.000000,1653545.528295,27646.000000,1653545.528295,27646.000000
65536,2048260.401838,36227.000000,1949272.193922,47739.000000,1895998.184265,39593.000000,1995558.020342,36270.000000,2041952.250010,36227.000000,2048260.401838,36227.000000
8192,2036200.997030,39909.000000,1908305.976404,39909.000000,1934002.607357,66851.000000,1998873.264958,39909.000000,2036200.997030,39909.000000,2036200.997030,39909.000000
