frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
2,289875.295022,7451.000000,289875.295022,7451.000000,289875.295022,7451.000000,289875.295022,7451.000000,289875.295022,7451.000000,289875.295022,7451.000000
32768,353103.001044,9066.000000,353103.001044,9066.000000,353103.001044,9066.000000,353103.001044,9066.000000,353103.001044,9066.000000,353103.001044,9066.000000
4,465212.874491,9830.000000,465212.874491,9830.000000,465212.874491,9830.000000,465212.874491,9830.000000,465212.874491,9830.000000,465212.874491,9830.000000
8192,656256.601182,14675.000000,656256.601182,14675.000000,656256.601182,14675.000000,656256.601182,14675.000000,656256.601182,14675.000000,656256.601182,14675.000000
8,356367.764136,11674.000000,356367.764136,11674.000000,356367.764136,11674.000000,356367.764136,11674.000000,356367.764136,11674.000000,356367.764136,11674.000000
1024,1074264.153622,19814.000000,1074264.153622,19814.000000,1074264.153622,19814.000000,1074264.153622,19814.000000,1074264.153622,19814.000000,1074264.153622,19814.000000
32,853386.375540,13165.000000,853386.375540,13165.000000,853386.375540,13165.000000,853386.375540,13165.000000,853386.375540,13165.000000,853386.375540,13165.000000
64,743639.404406,13115.000000,743639.404406,13115.000000,743639.404406,13115.000000,743639.404406,13115.000000,743639.404406,13115.000000,743639.404406,13115.000000
2048,950983.760951,17348.000000,950983.760951,17348.000000,950983.760951,17348.000000,950983.760951,17348.000000,950983.760951,17348.000000,950983.760951,17348.000000
512,1105485.526945,20901.000000,1105485.526945,20901.000000,1105485.526945,20901.000000,1105485.526945,20901.000000,1105485.526945,20901.000000,1105485.526945,20901.000000
128,752273.736956,13298.000000,752273.736956,13298.000000,752273.736956,13298.000000,752273.736956,13298.000000,752273.736956,13298.000000,752273.736956,13298.000000
16384,1362261.301307,24774.000000,1362261.301307,24774.000000,1362261.301307,24774.000000,1362261.301307,24774.000000,1362261.301307,24774.000000,1362261.301307,24774.000000
256,966932.266537,19519.000000,966932.266537,19519.000000,966932.266537,19519.000000,966932.266537,19519.000000,966932.266537,19519.000000,966932.266537,19519.000000
16,818199.865218,13010.000000,818199.865218,13010.000000,818199.865218,13010.000000,818199.865218,13010.000000,818199.865218,13010.000000,818199.865218,13010.000000
65536,811525.130185,18049.000000,811525.130185,18049.000000,811525.130185,18049.000000,811525.130185,18049.000000,811525.130185,18049.000000,811525.130185,18049.000000
4096,1351619.912619,19530.000000,1351619.912619,19530.000000,1351619.912619,19530.000000,1351619.912619,19530.000000,1351619.912619,19530.000000,1351619.912619,19530.000000
