frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
16,278525.446010,6433.000000,278738.306103,6433.000000,278525.446010,6433.000000,278525.446010,6433.000000,278525.446010,6433.000000,278525.446010,6433.000000
2,357037.829994,7165.000000,357377.013083,7165.000000,357037.829994,7165.000000,357037.829994,7165.000000,357037.829994,7165.000000,357037.829994,7165.000000
64,925855.301171,16438.000000,922079.871989,16438.000000,924876.571741,16438.000000,925855.301171,16438.000000,925855.301171,16438.000000,925855.301171,16438.000000
32,492694.264004,9093.000000,492097.474400,9439.000000,492694.264004,9093.000000,492694.264004,9093.000000,492694.264004,9093.000000,492694.264004,9093.000000
8,600241.363522,10943.000000,599834.291708,10943.000000,600001.389348,10943.000000,600241.363522,10943.000000,600241.363522,10943.000000,600241.363522,10943.000000
1024,970904.288487,18930.000000,960420.422694,18930.000000,970904.288487,18930.000000,970904.288487,18930.000000,970904.288487,18930.000000,970904.288487,18930.000000
2048,1472077.058845,23735.000000,1456794.437639,23735.000000,1470992.844636,23735.000000,1472077.058845,23735.000000,1472077.058845,23735.000000,1472077.058845,23735.000000
4,560444.640023,10922.000000,559901.724988,10922.000000,560444.640023,10922.000000,560444.640023,10922.000000,560444.640023,10922.000000,560444.640023,10922.000000
128,568309.147590,11136.000000,566828.310032,11315.000000,568309.147590,11136.000000,568309.147590,11136.000000,568309.147590,11136.000000,568309.147590,11136.000000
256,1256628.400867,21147.000000,1251727.060669,21147.000000,1256628.400867,21147.000000,1256628.400867,21147.000000,1256628.400867,21147.000000,1256628.400867,21147.000000
16384,1219214.198752,22656.000000,1212953.281401,23271.000000,1219272.307701,22656.000000,1219214.198752,22656.000000,1219214.198752,22656.000000,1219214.198752,22656.000000
512,1114457.635753,18755.000000,1111580.948781,18755.000000,1114457.635753,18755.000000,1114457.635753,18755.000000,1114457.635753,18755.000000,1114457.635753,18755.000000
32768,1393468.899449,27121.000000,1381858.650197,29966.000000,1384624.001156,28322.000000,1393468.899449,27121.000000,1393468.899449,27121.000000,1393468.899449,27121.000000
4096,1382238.700114,23277.000000,1377135.506210,23277.000000,1379954.493413,23277.000000,1382238.700114,23277.000000,1382238.700114,23277.000000,1382238.700114,23277.000000
65536,2122362.226293,34905.000000,2082957.568016,36747.000000,2122362.226293,34905.000000,2122362.226293,34905.000000,2122362.226293,34905.000000,2122362.226293,34905.000000
8192,3356332.565518,47305.000000,3319646.034924,48214.000000,3356332.565518,47305.000000,3356332.565518,47305.000000,3356332.565518,47305.000000,3356332.565518,47305.000000
