frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1454631.315585,57932.000000,0.000000
4,1445692.970298,63632.000000,0.000000
8,2198433.042180,71190.000000,0.000000
16,540789.211031,20591.000000,0.000000
32,1746765.766914,64822.000000,0.000000
64,2161920.779639,77860.000000,0.000000
128,2366815.699376,89973.000000,0.000000
256,2491151.579599,90375.000000,0.000000
512,2524228.718015,84996.000000,0.000000
1024,1897259.331193,76235.000000,0.000000
2048,2418827.271313,98353.000000,0.000000
4096,3630888.224386,121742.000000,0.000000
8192,1866965.594613,67458.000000,0.000000
16384,4262180.217829,133974.000000,0.000000
32768,1986437.434861,78838.000000,0.000000
65536,6827084.406495,193298.000000,0.000000
