frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,2137952.791500,84877.000000,0.000000
4,1909028.378882,75935.000000,0.000000
8,2364880.202920,94385.000000,0.000000
16,2067564.494801,84231.000000,0.000000
32,1897275.345077,74601.000000,0.000000
64,2314819.140713,83430.000000,0.000000
128,2752643.631812,108805.000000,0.000000
256,1868584.258441,80719.000000,0.000000
512,2041571.728557,88320.000000,0.000000
1024,2625470.863015,98507.000000,0.000000
2048,2118588.602595,87448.000000,0.000000
4096,2201351.131470,81134.000000,0.000000
8192,1212962.603617,57076.000000,0.000000
16384,2541619.194077,101609.000000,0.000000
32768,2852024.385526,103592.000000,0.000000
65536,5919925.949903,175690.000000,0.000000
