frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,800997.991991,35007.000000,0.000000
4,1252283.519149,60475.000000,0.000000
8,1654043.932640,71303.000000,0.000000
16,1831980.868015,74065.000000,0.000000
32,1751972.548433,70125.000000,0.000000
64,1539259.961430,59213.000000,0.000000
128,3023169.105318,117941.000000,0.000000
256,2443611.345339,93826.000000,0.000000
512,2472340.233624,103037.000000,0.000000
1024,3093976.755561,119088.000000,0.000000
2048,3266529.001360,122846.000000,0.000000
4096,3772660.684498,139099.000000,0.000000
8192,3297652.100600,116027.000000,0.000000
16384,2540840.318246,92260.000000,0.000000
32768,2335352.315199,100206.000000,0.000000
65536,11345476.188478,252811.000000,0.000000
