frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,783917.141348,27681.000000,0.000000
4,765674.118699,33350.000000,0.000000
8,603922.167378,19965.000000,0.000000
16,2811979.666720,96502.000000,0.000000
32,1648674.753624,51235.000000,0.000000
64,2536442.119412,88947.000000,0.000000
128,2997632.894469,94891.000000,0.000000
256,1923770.759998,69387.000000,0.000000
512,1912124.258490,75481.000000,0.000000
1024,2203489.850531,80816.000000,0.000000
2048,2668603.432669,99909.000000,0.000000
4096,3659019.057652,120821.000000,0.000000
8192,2901533.327665,102577.000000,0.000000
16384,7307080.005354,179733.000000,0.000000
32768,1268336.141901,41922.000000,0.000000
65536,2773178.643637,83821.000000,0.000000
