frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,983470.134063,40512.000000,0.000000
4,657819.729385,25003.000000,0.000000
8,1509892.351592,61991.000000,0.000000
16,1982207.569861,87954.000000,0.000000
32,2060841.858550,89036.000000,0.000000
64,2643576.907912,108082.000000,0.000000
128,2494476.649807,95263.000000,0.000000
256,2274931.693542,86863.000000,0.000000
512,2557976.258174,91951.000000,0.000000
1024,2470688.131441,102714.000000,0.000000
2048,4184910.466365,145739.000000,0.000000
4096,4424877.602382,156060.000000,0.000000
8192,1883715.182425,80842.000000,0.000000
16384,2989569.733305,116406.000000,0.000000
32768,5847305.252693,182482.000000,0.000000
65536,4555596.458747,151893.000000,0.000000
