frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,746566.090192,32829.000000,0.000000
4,1669829.291155,73473.000000,0.000000
8,822724.477600,38140.000000,0.000000
16,1742865.811252,75154.000000,0.000000
32,2081050.237283,78442.000000,0.000000
64,892322.074352,36743.000000,0.000000
128,2084712.930841,81388.000000,0.000000
256,1021050.234339,49314.000000,0.000000
512,3664236.753511,120555.000000,0.000000
1024,2816129.876288,101687.000000,0.000000
2048,2522427.003847,91097.000000,0.000000
4096,5255194.069403,183618.000000,0.000000
8192,4208729.037318,132742.000000,0.000000
16384,5318836.242677,157104.000000,0.000000
32768,3827662.787680,124000.000000,0.000000
65536,5605769.742427,144730.000000,0.000000
