frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1579236.680805,61355.000000,0.000000
4,927256.156210,33286.000000,0.000000
8,1535966.336015,56395.000000,0.000000
16,1782617.794368,61896.000000,0.000000
32,1679622.150206,59083.000000,0.000000
64,2279962.592130,66763.000000,0.000000
128,2248817.926298,82661.000000,0.000000
256,2665504.632539,89125.000000,0.000000
512,3883381.431994,130418.000000,0.000000
1024,3481922.351218,114848.000000,0.000000
2048,2700829.514628,98455.000000,0.000000
4096,1057059.222994,45174.000000,0.000000
8192,1602984.304685,62924.000000,0.000000
16384,1759218.780758,48985.000000,0.000000
32768,2938026.503045,89030.000000,0.000000
65536,2863515.384238,87252.000000,0.000000
