frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1007719.198588,34958.000000,0.000000
4,809398.586024,29879.000000,0.000000
8,2005471.642021,67106.000000,0.000000
16,743843.066314,31822.000000,0.000000
32,989363.713026,32485.000000,0.000000
64,2128009.960364,97309.000000,0.000000
128,3237139.578367,112550.000000,0.000000
256,1555600.958952,52373.000000,0.000000
512,3006694.951868,110039.000000,0.000000
1024,2142640.394411,84568.000000,0.000000
2048,2130397.679218,79273.000000,0.000000
4096,4170988.175117,134575.000000,0.000000
8192,6327574.221240,212893.000000,0.000000
16384,6000654.226539,171579.000000,0.000000
32768,694822.163206,30591.000000,0.000000
65536,2421333.934764,97670.000000,0.000000
