frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,735430.667785,32711.000000,0.000000
4,1784261.999368,83890.000000,0.000000
8,1555897.790427,60242.000000,0.000000
16,1169169.557341,49451.000000,0.000000
32,1429507.379036,50436.000000,0.000000
64,1526210.293295,63164.000000,0.000000
128,2806617.964407,113587.000000,0.000000
256,2511616.528009,98005.000000,0.000000
512,3036048.651026,121075.000000,0.000000
1024,2260878.642071,88757.000000,0.000000
2048,2817186.133100,112573.000000,0.000000
4096,2678753.611633,109953.000000,0.000000
8192,3857415.732508,146523.000000,0.000000
16384,4007235.178306,150086.000000,0.000000
32768,494258.347045,26364.000000,0.000000
65536,1788705.695635,83545.000000,0.000000
