frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,792560.024805,34909.000000,0.000000
4,512476.177198,24514.000000,0.000000
8,965624.510048,40098.000000,0.000000
16,1689245.896633,68997.000000,0.000000
32,2394716.906955,106683.000000,0.000000
64,2223768.529525,93408.000000,0.000000
128,1912800.494105,74147.000000,0.000000
256,3213986.662652,125570.000000,0.000000
512,3193978.143313,114371.000000,0.000000
1024,3274037.593915,126817.000000,0.000000
2048,2680828.082563,108139.000000,0.000000
4096,3613359.728857,125113.000000,0.000000
8192,5636394.883551,179617.000000,0.000000
16384,2555313.946611,102060.000000,0.000000
32768,4081962.111311,130665.000000,0.000000
65536,3369478.520186,121062.000000,0.000000
