frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,331219.546007,19433.000000,0.000000
4,1335105.732363,59277.000000,0.000000
8,1112111.847060,45559.000000,0.000000
16,1757349.950272,72935.000000,0.000000
32,1685585.618847,75139.000000,0.000000
64,2837309.509397,109747.000000,0.000000
128,2003482.326155,88511.000000,0.000000
256,2732186.993526,108026.000000,0.000000
512,2594244.669661,102964.000000,0.000000
1024,2578869.681835,106404.000000,0.000000
2048,1314237.374755,47956.000000,0.000000
4096,2026043.286810,97787.000000,0.000000
8192,4740841.745604,160529.000000,0.000000
16384,5595207.847348,193848.000000,0.000000
32768,2837066.650953,93603.000000,0.000000
65536,4747983.996027,168241.000000,0.000000
